Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
GPU,RX-570P4DFDR,XFX, RX 570 4GB Twin,93,46.8,339844,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924,189
GPU,RX-570P8DFD6,XFX, RX 570 4GB Twin XXX,93,46.8,339844,https://gpu.userbenchmark.com/AMD-RX-570/Rating/3924,189
GPU,,AMD,RX 580,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX 580 GAMING X 8G,MSI, RX 580 8GB Gaming X,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX 580 GAMING X 4G,MSI, RX 580 4GB Gaming X,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,GV-RX580XTRAORUS-8GD,Gigabyte, RX 580 8GB AORUS XTR,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX 580 ARMOR 8G OC,MSI, RX 580  8GB Armor OC,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX 580 ARMOR 4G OC,MSI, RX 580  4GB Armor OC,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,ROG-STRIX-RX580-O8G-GAMING,Asus, RX 580 8GB ROG Strix,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,GV-RX580GAMING-8GD,Gigabyte, RX 580 8GB Gaming,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,GV-RX580AORUS-8GD,Gigabyte, RX 580 8GB AORUS,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,11265-05-20G,Sapphire, RX 580 8GB Pulse,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX-580P4DFD6,XFX, RX 580 4GB OC+,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX-580P8DFD6,XFX, RX 580 8GB OC+,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX-580P8DBD6,XFX, RX 580 8GB Black OC+,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,RX-580P8DFD6,XFX, RX 580 8GB GTS XXX,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,AXRX 580 8GBD5-3DHDV2/OC,PowerColor, RX 580 8GB Red Dragon V2,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,11265-01-20G,Sapphire, RX 580 8GB Pulse Nitro+ RX,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,DUAL RX 580 4GB OC,Asus, RX 580 4GB Dual OC,81,54.5,696893,https://gpu.userbenchmark.com/AMD-RX-580/Rating/3923,180
GPU,,AMD,R9 270X,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,11217-01-20G,Sapphire, R9 270X 2GB Dual-X Boost OC,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,11217-04-20G,Sapphire, R9 270X 4GB Dual-X Boost OC,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,GV-R927XOC-2GD,Gigabyte, R9 270X 2GB WINDFORCE,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,GV-R927XOC-4GD,Gigabyte, R9 270X 4GB WINDFORCE,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,R9270X-DC2T-2GD5,Asus, R9 270X 2GB DirectCU II,129,27.9,66254,https://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188,171
GPU,,Nvidia,GTX 1650,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,G1650VXS4C,MSI, GTX 1650 4GB Ventus XS OC,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,ZT-T16500F-10L,Zotac, GTX 1650 4GB OC Compact,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,PH-GTX1650-O4G,Asus, GTX 1650 4GB Phoenix,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,GV-N1650OC-4GD,Gigabyte, GTX 1650 4GB OC,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,GV-N1650IXOC-4GD,Gigabyte, GTX 1650 4GB Mini ITX OC,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,04G-P4-1153-KR,EVGA, GTX 1650 4GB XC Gaming,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,GTX 1650 Gaming X 4G,MSI, GTX 1650 4GB Gaming X,97,43,110896,https://gpu.userbenchmark.com/Nvidia-GTX-1650/Rating/4039,167
GPU,ZT-T16510F-10L,Zotac, GTX 1650 Super 4GB Gaming,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,TUF-GTX1650S-O4G-GAMING,Asus, GTX 1650 Super 4GB TUF Gaming,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,04G-P4-1357-KR,EVGA, GTX 1650 Super 4GB SC Ultra,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,GTX 1650 Super Ventus XS OC,MSI, GTX 1650 Super 4GB Ventus XS,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,GV-N165SWF2OC-4GD,Gigabyte, GTX 1650 Super 4GB 2x Windforce,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,GTX 1650 Super Gaming X,MSI, GTX 1650 Super 4GB Gaming X,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,PH-GTX1650S-O4G,Asus, GTX 1650 Super 4GB Phoenix,71,60.1,91708,https://gpu.userbenchmark.com/Nvidia-GTX-1650S-Super/Rating/4058,166
GPU,,Nvidia,GTX 1050-Ti,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,04G-P4-6253-KR,EVGA, GTX 1050 Ti 4GB SC Single Fan,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,04G-P4-6251-KR,EVGA, GTX 1050 Ti 4GB Gaming Single Fan,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,04G-P4-6255-KR,EVGA, GTX 1050 Ti 4GB SSC GAMING ACX 3.0,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GTX 1050 TI 4G OC,MSI, GTX 1050 Ti 4GB OC,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GTX 1050 TI 4GT OC,MSI, GTX 1050 Ti 4GB OC Twin,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GV-N105TOC-4GD,Gigabyte, GTX 1050 Ti 4GB OC,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,ZT-P10510A-10L,Zotac, GTX 1050 Ti 4GB Mini,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,ZT-P10510B-10L,Zotac, GTX 1050 Ti 4GB Twin,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU, GV-N105TWF2OC-4GD,Gigabyte, GTX 1050 Ti 4GB Twin,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GeForce GTX 1050 TI GAMING X 4G,MSI, GTX 1050 Ti 4GB GAMING X,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,EX-GTX1050TI-4G,Asus, GTX 1050 Ti 4GB Expedition,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,STRIX-GTX1050TI-O4G-GAMING,Asus, GTX 1050 Ti 4GB ROG STRIX,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,04G-P4-6258-KR,EVGA, GTX 1050 Ti 4GB FTW GAMING ACX 3.0,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GV-N105TD5-4GD,Gigabyte, GTX 1050 Ti 4GB 1430 MHz,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GV-N105TG1GAMING-4GD,Gigabyte, GTX 1050 Ti 4GB G1 GAMING,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,VCGGTX1050T4PB,PNY, GTX 1050 Ti 4GB Single,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,Cerberus-GTX1050Ti-O4G,Asus, GTX 1050 Ti 4GB Cerberus OC,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,GV-N105TOC-4GL,Gigabyte, GTX 1050 Ti 4GB OC Low Profile,125,31,771156,https://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649,153
GPU,,Nvidia,GTX 1070,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GTX1070-8G,Asus, GTX 1070 8GB Founders Edition,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,ZT-P10700A-10P,Nvidia, GTX 1070 8GB Founders Edition ,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,VCGGTX10708PB-CG,Nvidia, GTX 1070 8GB Founders Edition,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GV-N1070D5-8GD-B,Nvidia, GTX 1070 8GB Founders Edition,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,MSI GeForce GTX 1070 Founders Edition,Nvidia, GTX 1070 Founders Edition,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6170-KR,EVGA, GTX 1070 8GB Founders Edition,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GeForce GTX 1070 GAMING X 8G,MSI, GTX 1070 8GB GAMING X,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GTX 1070 GAMING X 8G,MSI, GTX 1070 8GB GAMING X,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GV-N1070G1 GAMING-8GD,Gigabyte, GTX 1070 8GB G1 Gaming,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GeForce GTX 1070 ARMOR 8G OC,MSI, GTX 1070 8GB ARMOR OC,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6173-KR,EVGA, GTX 1070 8GB SC GAMING,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,STRIX-GTX1070-O8G-GAMING,Asus, GTX 1070 8GB STRIX OC,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6276-KR,EVGA, GTX 1070 8GB FTW Gaming,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,STRIX-GTX1070-8G-GAMING,Asus, GTX 1070 8GB STRIX,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,ZT-P10700B-10P,Zotac, GTX 1070 8GB AMP! Extreme,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GV-N1070WF2OC-8GD,Gigabyte, GTX 1070 8GB Windforce OC,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GeForce GTX 1070 GAMING 8G,MSI, GTX 1070 8GB Gaming,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,DUAL-GTX1070-O8G,Asus, GTX 1070 8GB Dual OC,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-5173-KR,EVGA, GTX 1070 8GB SC Gaming ACX 3.0,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6171-KR,EVGA, GTX 1070 8GB Gaming ACX 3.0,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6274-KR,EVGA, GTX 1070 8GB FTW DT Gaming,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,426018336-3682,Gainward, GTX 1070 8GB Phoenix GS,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GV-N1070XTREME-8GD,Gigabyte, GTX 1070 8GB XTREME,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,TURBO-GTX1070-8G,Asus, GTX 1070 8GB Turbo,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GeForce GTX 1070 SEA HAWK X,MSI, GTX 1070 8GB SEA HAWK X,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,GV-N1070IXOC-8GD,Gigabyte, GTX 1070 8GB Mini ITX OC,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,08G-P4-6676-KR,EVGA, GTX 1070 8GB FTW2,53,79.7,1058005,https://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609,142
GPU,,Nvidia,GTX 1050,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,ZT-P10500A-10L,Zotac, GTX 1050 2GB Mini,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GTX 1050 2G OC,MSI, GTX 1050 2GB OC,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GTX 1050 2GT OC,MSI, GTX 1050 2GB TWIN OC,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GTX 1050 GAMING X 2G,MSI, GTX 1050 2GB GAMING X,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GV-N1050OC-2GD,Gigabyte, GTX 1050 2GB OC,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,02G-P4-6152-KR,EVGA, GTX 1050 2GB SC GAMING,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GV-N1050D5-2GD,Gigabyte, GTX 1050 2GB OC Single,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,GV-N1050WF2OC-2GD,Gigabyte, GTX 1050 2GB Windforce,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,EX-GTX1050-2G,Asus, GTX 1050 2GB Expedition,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,02G-P4-6154-KR,EVGA, GTX 1050 2GB SSC GAMING,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,VCGGTX10502PB,PNY, GTX 1050 2GB,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,02G-P4-6150-KR,EVGA, GTX 1050 2GB GAMING,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
GPU,PH-GTX1050-2G,Asus, GTX 1050 2GB Phoenix,133,27.1,213521,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650,131
